Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
63,Microfluidic_Split_FourYdirection_study (Run_5) ,1769,-15.5550,26.3861,3.0500,-15.5883,26.3738,3.0406,0.0367,-0.0333,-0.0124,-0.0094,,,,,,,,,,,
64,Microfluidic_Split_FourYdirection_study (Run_5) ,1775,-15.5550,26.1656,3.0500,-15.5880,26.1550,3.0403,0.0360,-0.0330,-0.0106,-0.0097,0.2205,0.0000,-0.2205,0.0000,0.2188,0.0002,-0.2188,-0.0003,0.0017,0.7825,
65,Microfluidic_Split_FourYdirection_study (Run_5) ,1778,-15.5550,25.9451,3.0500,-15.5880,25.9364,3.0404,0.0354,-0.0330,-0.0087,-0.0096,,,,,,,,,,,
66,Microfluidic_Split_FourYdirection_study (Run_5) ,1754,-15.5550,25.7245,3.0500,-15.5881,25.7178,3.0400,0.0352,-0.0331,-0.0067,-0.0100,0.2206,0.0000,-0.2206,0.0000,0.2186,-0.0001,-0.2186,-0.0004,0.0020,0.8971,
67,Microfluidic_Split_FourYdirection_study (Run_5) ,1787,-15.5550,25.5039,3.0500,-15.5879,25.4991,3.0403,0.0346,-0.0329,-0.0048,-0.0097,,,,,,,,,,,
68,Microfluidic_Split_FourYdirection_study (Run_5) ,1784,-15.5550,25.2834,3.0500,-15.5878,25.2804,3.0403,0.0343,-0.0328,-0.0030,-0.0097,0.2205,0.0000,-0.2205,0.0000,0.2187,0.0001,-0.2187,0.0001,0.0018,0.8145,
69,Microfluidic_Split_FourYdirection_study (Run_5) ,1790,-15.5550,25.0628,3.0500,-15.5880,25.0620,3.0398,0.0345,-0.0330,-0.0008,-0.0102,,,,,,,,,,,
70,Microfluidic_Split_FourYdirection_study (Run_5) ,1793,-15.5550,24.8427,3.0500,-15.5879,24.8440,3.0404,0.0343,-0.0329,0.0013,-0.0096,0.2201,0.0000,-0.2201,0.0000,0.2180,0.0001,-0.2180,0.0006,0.0021,0.9513,
71,Microfluidic_Split_FourYdirection_study (Run_5) ,1781,-15.5550,24.6226,3.0500,-15.5880,24.6258,3.0406,0.0344,-0.0330,0.0032,-0.0094,,,,,,,,,,,
72,Microfluidic_Split_FourYdirection_study (Run_5) ,1799,-15.5550,24.4028,3.0500,-15.5883,24.4081,3.0406,0.0350,-0.0333,0.0053,-0.0094,0.2199,0.0000,-0.2199,0.0000,0.2178,-0.0004,-0.2178,0.0000,0.0021,0.9575,
73,Microfluidic_Split_FourYdirection_study (Run_5) ,1796,-15.5550,24.1829,3.0500,-15.5881,24.1899,3.0406,0.0351,-0.0331,0.0070,-0.0094,,,,,,,,,,,
74,Microfluidic_Split_FourYdirection_study (Run_5) ,1802,-15.5550,23.9630,3.0500,-15.5880,23.9720,3.0406,0.0354,-0.0330,0.0090,-0.0094,0.2199,0.0000,-0.2199,0.0000,0.2179,0.0001,-0.2179,0.0000,0.0020,0.9190,
75,Microfluidic_Split_FourYdirection_study (Run_5) ,1805,-15.5550,23.7434,3.0500,-15.5883,23.7543,3.0407,0.0363,-0.0333,0.0109,-0.0093,,,,,,,,,,,
76,Microfluidic_Split_FourYdirection_study (Run_5) ,1583,-15.5550,23.5238,3.0500,-15.5884,23.5365,3.0404,0.0370,-0.0334,0.0128,-0.0096,0.2196,0.0000,-0.2196,0.0000,0.2178,-0.0001,-0.2178,-0.0003,0.0018,0.8345,
77,Microfluidic_Split_FourYdirection_study (Run_5) ,1823,-15.5550,23.3038,3.0500,-15.5880,23.3186,3.0405,0.0374,-0.0330,0.0148,-0.0095,,,,,,,,,,,
78,Microfluidic_Split_FourYdirection_study (Run_5) ,1820,-15.5550,23.0838,3.0500,-15.5879,23.1006,3.0405,0.0381,-0.0329,0.0168,-0.0095,0.2200,0.0000,-0.2200,0.0000,0.2180,0.0001,-0.2180,0.0000,0.0020,0.9020,
79,Microfluidic_Split_FourYdirection_study (Run_5) ,1826,-15.5550,22.8636,3.0500,-15.5879,22.8823,3.0406,0.0391,-0.0329,0.0188,-0.0094,,,,,,,,,,,
80,Microfluidic_Split_FourYdirection_study (Run_5) ,1817,-15.5550,22.6434,3.0500,-15.5880,22.6639,3.0404,0.0401,-0.0330,0.0206,-0.0096,0.2202,0.0000,-0.2202,0.0000,0.2184,-0.0001,-0.2184,-0.0001,0.0018,0.8278,
81,Microfluidic_Split_FourYdirection_study (Run_5) ,1832,-15.5550,22.4231,3.0500,-15.5879,22.4456,3.0404,0.0410,-0.0329,0.0226,-0.0096,,,,,,,,,,,
82,Microfluidic_Split_FourYdirection_study (Run_5) ,1829,-15.5550,22.2028,3.0500,-15.5875,22.2269,3.0407,0.0415,-0.0325,0.0241,-0.0093,0.2203,0.0000,-0.2203,0.0000,0.2188,0.0004,-0.2188,0.0003,0.0015,0.7009,
83,Microfluidic_Split_FourYdirection_study (Run_5) ,1835,-15.5550,21.9824,3.0500,-15.5873,22.0090,3.0404,0.0430,-0.0323,0.0266,-0.0096,,,,,,,,,,,
84,Microfluidic_Split_FourYdirection_study (Run_5) ,1838,-15.5550,21.7619,3.0500,-15.5876,21.7904,3.0404,0.0443,-0.0326,0.0285,-0.0096,0.2205,0.0000,-0.2205,0.0000,0.2186,-0.0002,-0.2186,-0.0001,0.0019,0.8550,
85,Microfluidic_Split_FourYdirection_study (Run_5) ,1814,-15.5550,21.5414,3.0500,-15.5879,21.5718,3.0403,0.0458,-0.0329,0.0304,-0.0097,,,,,,,,,,,
86,Microfluidic_Split_FourYdirection_study (Run_5) ,1847,-15.5550,21.3209,3.0500,-15.5879,21.3533,3.0403,0.0472,-0.0329,0.0324,-0.0097,0.2205,0.0000,-0.2205,0.0000,0.2185,0.0000,-0.2185,-0.0001,0.0020,0.9021,
87,Microfluidic_Split_FourYdirection_study (Run_5) ,1844,-15.5550,21.1003,3.0500,-15.5879,21.1346,3.0403,0.0485,-0.0329,0.0343,-0.0097,,,,,,,,,,,
88,Microfluidic_Split_FourYdirection_study (Run_5) ,1850,-15.5550,20.8798,3.0500,-15.5878,20.9161,3.0403,0.0499,-0.0328,0.0364,-0.0097,0.2206,0.0000,-0.2206,0.0000,0.2185,0.0002,-0.2185,0.0000,0.0020,0.9226,
89,Microfluidic_Split_FourYdirection_study (Run_5) ,1841,-15.5550,20.6592,3.0500,-15.5879,20.6975,3.0404,0.0514,-0.0329,0.0383,-0.0096,,,,,,,,,,,
90,Microfluidic_Split_FourYdirection_study (Run_5) ,1856,-15.5550,20.4386,3.0500,-15.5879,20.4787,3.0403,0.0528,-0.0329,0.0401,-0.0097,0.2206,0.0000,-0.2206,0.0000,0.2187,0.0001,-0.2187,-0.0001,0.0018,0.8364,
91,Microfluidic_Split_FourYdirection_study (Run_5) ,1853,-15.5550,20.2180,3.0500,-15.5878,20.2601,3.0403,0.0542,-0.0328,0.0421,-0.0097,,,,,,,,,,,
92,Microfluidic_Split_FourYdirection_study (Run_5) ,1859,-15.5550,19.9975,3.0500,-15.5881,20.0418,3.0403,0.0561,-0.0331,0.0442,-0.0097,0.2205,0.0000,-0.2205,0.0000,0.2184,-0.0003,-0.2184,0.0000,0.0021,0.9721,
93,Microfluidic_Split_FourYdirection_study (Run_5) ,1862,-15.5550,19.7770,3.0500,-15.5877,19.8235,3.0405,0.0576,-0.0327,0.0465,-0.0095,,,,,,,,,,,
94,Microfluidic_Split_FourYdirection_study (Run_5) ,1811,-15.5550,19.5564,3.0500,-15.5877,19.6045,3.0405,0.0589,-0.0327,0.0481,-0.0095,0.2206,0.0000,-0.2206,0.0000,0.2190,-0.0001,-0.2190,0.0000,0.0015,0.6992,
95,Microfluidic_Split_FourYdirection_study (Run_5) ,1874,-15.5550,19.3359,3.0500,-15.5878,19.3859,3.0404,0.0606,-0.0328,0.0500,-0.0096,,,,,,,,,,,
96,Microfluidic_Split_FourYdirection_study (Run_5) ,1871,-15.5550,19.1154,3.0500,-15.5877,19.1673,3.0403,0.0621,-0.0327,0.0519,-0.0097,0.2204,0.0000,-0.2204,0.0000,0.2185,0.0001,-0.2185,-0.0001,0.0019,0.8619,
97,Microfluidic_Split_FourYdirection_study (Run_5) ,1877,-15.5550,18.8950,3.0500,-15.5877,18.9488,3.0402,0.0637,-0.0327,0.0538,-0.0098,,,,,,,,,,,
98,Microfluidic_Split_FourYdirection_study (Run_5) ,1868,-15.5550,18.6745,3.0500,-15.5878,18.7303,3.0404,0.0654,-0.0328,0.0558,-0.0096,0.2205,0.0000,-0.2205,0.0000,0.2184,-0.0001,-0.2184,0.0002,0.0020,0.9168,
99,Microfluidic_Split_FourYdirection_study (Run_5) ,1883,-15.5550,18.4540,3.0500,-15.5878,18.5119,3.0403,0.0672,-0.0328,0.0578,-0.0097,,,,,,,,,,,
100,Microfluidic_Split_FourYdirection_study (Run_5) ,1880,-15.5550,18.2335,3.0500,-15.5877,18.2934,3.0404,0.0689,-0.0327,0.0598,-0.0096,0.2205,0.0000,-0.2205,0.0000,0.2185,0.0000,-0.2185,0.0001,0.0020,0.9042,
101,Microfluidic_Split_FourYdirection_study (Run_5) ,1886,-15.5550,18.0131,3.0500,-15.5879,18.0747,3.0406,0.0705,-0.0329,0.0616,-0.0094,,,,,,,,,,,
102,Microfluidic_Split_FourYdirection_study (Run_5) ,1889,-15.5550,17.7926,3.0500,-15.5876,17.8564,3.0406,0.0722,-0.0326,0.0638,-0.0094,0.2205,0.0000,-0.2205,0.0000,0.2183,0.0003,-0.2183,0.0000,0.0021,0.9739,
103,Microfluidic_Split_FourYdirection_study (Run_5) ,1865,-15.5550,17.5723,3.0500,-15.5876,17.6377,3.0403,0.0737,-0.0326,0.0654,-0.0097,,,,,,,,,,,
104,Microfluidic_Split_FourYdirection_study (Run_5) ,1898,-15.5550,17.3519,3.0500,-15.5878,17.4193,3.0406,0.0755,-0.0328,0.0674,-0.0094,0.2204,0.0000,-0.2204,0.0000,0.2184,-0.0002,-0.2184,0.0003,0.0020,0.9018,
105,Microfluidic_Split_FourYdirection_study (Run_5) ,1895,-15.5550,17.1315,3.0500,-15.5880,17.2007,3.0405,0.0773,-0.0330,0.0692,-0.0095,,,,,,,,,,,
106,Microfluidic_Split_FourYdirection_study (Run_5) ,1901,-15.5550,16.9111,3.0500,-15.5882,16.9825,3.0406,0.0793,-0.0332,0.0714,-0.0094,0.2204,0.0000,-0.2204,0.0000,0.2182,-0.0003,-0.2182,0.0001,0.0022,0.9822,
107,Microfluidic_Split_FourYdirection_study (Run_5) ,1904,-15.5550,16.6907,3.0500,-15.5881,16.7642,3.0407,0.0812,-0.0331,0.0736,-0.0093,,,,,,,,,,,
108,Microfluidic_Split_FourYdirection_study (Run_5) ,1892,-15.5550,16.4702,3.0500,-15.5879,16.5456,3.0407,0.0828,-0.0329,0.0754,-0.0093,0.2204,0.0000,-0.2204,0.0000,0.2186,0.0002,-0.2186,0.0000,0.0019,0.8405,
109,Microfluidic_Split_FourYdirection_study (Run_5) ,1910,-15.5550,16.2497,3.0500,-15.5879,16.3270,3.0405,0.0846,-0.0329,0.0774,-0.0095,,,,,,,,,,,
110,Microfluidic_Split_FourYdirection_study (Run_5) ,1907,-15.5550,16.0292,3.0500,-15.5877,16.1086,3.0406,0.0863,-0.0327,0.0793,-0.0094,0.2204,0.0000,-0.2204,0.0000,0.2184,0.0002,-0.2184,0.0001,0.0020,0.9050,
