Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
81,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1801,-15.5550,22.4335,0.0000,-15.5893,22.4573,0.0103,0.0430,-0.0343,0.0238,0.0103,,,,,,,,,,,
82,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1786,-15.5550,22.2130,0.0000,-15.5893,22.2389,0.0107,0.0443,-0.0343,0.0259,0.0107,0.2205,0.0000,-0.2205,0.0000,0.2184,-0.0001,-0.2184,0.0004,0.0020,0.9199,
83,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1795,-15.5550,21.9926,0.0000,-15.5891,22.0207,0.0105,0.0454,-0.0341,0.0281,0.0105,,,,,,,,,,,
84,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1789,-15.5550,21.7727,0.0000,-15.5893,21.8028,0.0105,0.0468,-0.0343,0.0301,0.0105,0.2199,0.0000,-0.2199,0.0000,0.2179,-0.0003,-0.2179,0.0000,0.0020,0.9116,
85,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1792,-15.5550,21.5523,0.0000,-15.5892,21.5845,0.0103,0.0481,-0.0342,0.0322,0.0103,,,,,,,,,,,
86,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1732,-15.5550,21.3323,0.0000,-15.5892,21.3665,0.0104,0.0495,-0.0342,0.0342,0.0104,0.2200,0.0000,-0.2200,0.0000,0.2180,0.0000,-0.2180,0.0001,0.0020,0.9007,
87,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1780,-15.5550,21.1127,0.0000,-15.5891,21.1491,0.0104,0.0509,-0.0341,0.0364,0.0104,,,,,,,,,,,
88,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1777,-15.5550,20.8931,0.0000,-15.5891,20.9316,0.0103,0.0524,-0.0341,0.0384,0.0103,0.2196,0.0000,-0.2196,0.0000,0.2175,0.0000,-0.2175,0.0000,0.0021,0.9505,
89,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1771,-15.5550,20.6732,0.0000,-15.5894,20.7136,0.0102,0.0540,-0.0344,0.0404,0.0102,,,,,,,,,,,
90,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1774,-15.5550,20.4531,0.0000,-15.5892,20.4954,0.0100,0.0554,-0.0342,0.0424,0.0100,0.2201,0.0000,-0.2201,0.0000,0.2181,0.0002,-0.2181,-0.0002,0.0020,0.8883,
91,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1759,-15.5550,20.2330,0.0000,-15.5894,20.2773,0.0103,0.0570,-0.0344,0.0443,0.0103,,,,,,,,,,,
92,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1768,-15.5550,20.0125,0.0000,-15.5892,20.0589,0.0102,0.0585,-0.0342,0.0464,0.0102,0.2206,0.0000,-0.2206,0.0000,0.2185,0.0003,-0.2185,-0.0001,0.0021,0.9430,
93,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1762,-15.5550,19.7920,0.0000,-15.5893,19.8407,0.0102,0.0604,-0.0343,0.0487,0.0102,,,,,,,,,,,
94,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1765,-15.5550,19.5716,0.0000,-15.5892,19.6224,0.0104,0.0621,-0.0342,0.0507,0.0104,0.2204,0.0000,-0.2204,0.0000,0.2183,0.0001,-0.2183,0.0002,0.0021,0.9406,
95,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1735,-15.5550,19.3511,0.0000,-15.5893,19.4039,0.0106,0.0638,-0.0343,0.0527,0.0106,,,,,,,,,,,
96,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1756,-15.5550,19.1306,0.0000,-15.5892,19.1854,0.0105,0.0655,-0.0342,0.0549,0.0105,0.2205,0.0000,-0.2205,0.0000,0.2184,0.0000,-0.2184,-0.0001,0.0021,0.9543,
97,Microfluidic_Split_ThreeYdirection_study (OptimumY) ,1750,-15.5550,18.9102,0.0000,-15.5893,18.9670,0.0104,0.0672,-0.0343,0.0569,0.0104,,,,,,,,,,,
